Tracker ID: 1, Class: spoon,  Coordinates: (426, 570, 592, 629), Centroids: 509.0
Tracker ID: 4, Class: person,  Coordinates: (323, 164, 842, 639), Centroids: 582.5
Tracker ID: 4, Class: person,  Coordinates: (323, 164, 842, 639), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 598, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (323, 164, 842, 639), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 598, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 501, 537, 556), Centroids: 443.0
Tracker ID: 4, Class: person,  Coordinates: (323, 164, 842, 639), Centroids: 582.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 598, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 501, 537, 556), Centroids: 443.0
Tracker ID: 31, Class: scissors,  Coordinates: (159, 553, 380, 626), Centroids: 269.5
Tracker ID: 4, Class: person,  Coordinates: (393, 167, 894, 639), Centroids: 643.5
Tracker ID: 4, Class: person,  Coordinates: (393, 167, 894, 639), Centroids: 643.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (393, 167, 894, 639), Centroids: 643.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 536, 556), Centroids: 444.0
Tracker ID: 4, Class: person,  Coordinates: (393, 167, 894, 639), Centroids: 643.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 536, 556), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (157, 553, 380, 627), Centroids: 268.5
Tracker ID: 4, Class: person,  Coordinates: (423, 169, 911, 641), Centroids: 667.0
Tracker ID: 4, Class: person,  Coordinates: (423, 169, 911, 641), Centroids: 667.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (423, 169, 911, 641), Centroids: 667.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 536, 555), Centroids: 444.0
Tracker ID: 4, Class: person,  Coordinates: (423, 169, 911, 641), Centroids: 667.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 536, 555), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (166, 557, 370, 624), Centroids: 268.0
Tracker ID: 4, Class: person,  Coordinates: (437, 170, 912, 642), Centroids: 674.5
Tracker ID: 4, Class: person,  Coordinates: (437, 170, 912, 642), Centroids: 674.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 4, Class: person,  Coordinates: (437, 170, 912, 642), Centroids: 674.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 537, 555), Centroids: 444.5
Tracker ID: 4, Class: person,  Coordinates: (437, 170, 912, 642), Centroids: 674.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 599, 629), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (352, 502, 537, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (168, 558, 367, 622), Centroids: 267.5
Tracker ID: 4, Class: person,  Coordinates: (493, 171, 945, 642), Centroids: 719.0
Tracker ID: 4, Class: person,  Coordinates: (493, 171, 945, 642), Centroids: 719.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 4, Class: person,  Coordinates: (493, 171, 945, 642), Centroids: 719.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (353, 503, 536, 555), Centroids: 444.5
Tracker ID: 4, Class: person,  Coordinates: (493, 171, 945, 642), Centroids: 719.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (353, 503, 536, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (168, 559, 367, 622), Centroids: 267.5
Tracker ID: 4, Class: person,  Coordinates: (505, 172, 957, 642), Centroids: 731.0
Tracker ID: 4, Class: person,  Coordinates: (505, 172, 957, 642), Centroids: 731.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 4, Class: person,  Coordinates: (505, 172, 957, 642), Centroids: 731.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (353, 503, 537, 555), Centroids: 445.0
Tracker ID: 4, Class: person,  Coordinates: (505, 172, 957, 642), Centroids: 731.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (353, 503, 537, 555), Centroids: 445.0
Tracker ID: 31, Class: scissors,  Coordinates: (168, 559, 369, 621), Centroids: 268.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (352, 504, 537, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 600, 629), Centroids: 500.5
Tracker ID: 30, Class: knife,  Coordinates: (352, 504, 537, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (167, 559, 370, 621), Centroids: 268.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (352, 504, 537, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (352, 504, 537, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (166, 559, 371, 621), Centroids: 268.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (351, 504, 538, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (351, 504, 538, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (164, 559, 372, 621), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 601, 630), Centroids: 501.0
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 601, 630), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (351, 504, 538, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (401, 580, 601, 630), Centroids: 501.0
Tracker ID: 30, Class: knife,  Coordinates: (351, 504, 538, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (162, 558, 374, 621), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 540, 555), Centroids: 445.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 540, 555), Centroids: 445.0
Tracker ID: 31, Class: scissors,  Coordinates: (160, 558, 376, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (159, 558, 377, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 601, 630), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (159, 558, 377, 622), Centroids: 268.0
Tracker ID: 32, Class: bed,  Coordinates: (685, 433, 865, 632), Centroids: 775.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (349, 503, 540, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 32, Class: bed,  Coordinates: (687, 433, 865, 631), Centroids: 776.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 540, 555), Centroids: 445.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 540, 555), Centroids: 445.0
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 540, 555), Centroids: 445.0
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 32, Class: bed,  Coordinates: (684, 434, 861, 632), Centroids: 772.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (402, 580, 602, 630), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 378, 622), Centroids: 268.0
Tracker ID: 32, Class: bed,  Coordinates: (683, 434, 860, 632), Centroids: 771.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 379, 622), Centroids: 268.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (350, 503, 539, 555), Centroids: 444.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 379, 622), Centroids: 268.0
Tracker ID: 32, Class: bed,  Coordinates: (681, 434, 858, 632), Centroids: 769.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 629), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 629), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 540, 555), Centroids: 444.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 629), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 540, 555), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 622), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 629), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 540, 555), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 622), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (684, 434, 861, 633), Centroids: 772.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 599, 629), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 599, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (347, 503, 540, 555), Centroids: 443.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 599, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (347, 503, 540, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 622), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 599, 629), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (347, 503, 540, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 622), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (685, 434, 861, 633), Centroids: 773.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 539, 555), Centroids: 443.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 539, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 503, 539, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (158, 558, 380, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (685, 434, 862, 634), Centroids: 773.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 555), Centroids: 443.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 555), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (686, 434, 861, 635), Centroids: 773.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (404, 580, 600, 628), Centroids: 502.0
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (686, 433, 861, 635), Centroids: 773.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 539, 554), Centroids: 443.5
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (687, 434, 860, 634), Centroids: 773.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (157, 558, 381, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (687, 434, 860, 634), Centroids: 773.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (156, 558, 382, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (156, 558, 382, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (688, 434, 860, 634), Centroids: 774.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (156, 558, 382, 621), Centroids: 269.0
Tracker ID: 22, Class: spoon,  Coordinates: (403, 580, 600, 628), Centroids: 501.5
Tracker ID: 30, Class: knife,  Coordinates: (348, 502, 540, 554), Centroids: 444.0
Tracker ID: 31, Class: scissors,  Coordinates: (156, 558, 382, 621), Centroids: 269.0
Tracker ID: 32, Class: bed,  Coordinates: (689, 434, 859, 633), Centroids: 774.0
