Frame #: 3, Time: 64.0, Tracker ID: 1, Class: spoon,  Coordinates: (387, 568, 644, 629), Centroids: (709.0, 882.5)
Frame #: 395, Time: 13231.966666666667, Tracker ID: 46, Class: knife,  Coordinates: (200, 564, 497, 688), Centroids: (448.5, 908.0)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 2, Class: person,  Coordinates: (438, 0, 1271, 720), Centroids: (1073.5, 360.0)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 2, Class: person,  Coordinates: (438, 0, 1271, 720), Centroids: (1073.5, 360.0)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 28, Class: knife,  Coordinates: (209, 565, 487, 685), Centroids: (452.5, 907.5)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 2, Class: person,  Coordinates: (438, 0, 1271, 720), Centroids: (1073.5, 360.0)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 28, Class: knife,  Coordinates: (209, 565, 487, 685), Centroids: (452.5, 907.5)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (381, 564, 688, 719), Centroids: (725.0, 923.5)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 2, Class: person,  Coordinates: (438, 0, 1271, 720), Centroids: (1073.5, 360.0)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 28, Class: knife,  Coordinates: (209, 565, 487, 685), Centroids: (452.5, 907.5)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (381, 564, 688, 719), Centroids: (725.0, 923.5)
Frame #: 396, Time: 13264.000000000002, Tracker ID: 46, Class: knife,  Coordinates: (201, 564, 494, 686), Centroids: (448.0, 907.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (364, 552, 692, 716), Centroids: (710.0, 910.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (364, 552, 692, 716), Centroids: (710.0, 910.0)
Frame #: 397, Time: 13296.000000000002, Tracker ID: 46, Class: knife,  Coordinates: (196, 563, 497, 690), Centroids: (444.5, 908.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 43, Class: knife,  Coordinates: (358, 552, 693, 716), Centroids: (704.5, 910.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 43, Class: knife,  Coordinates: (358, 552, 693, 716), Centroids: (704.5, 910.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 46, Class: knife,  Coordinates: (191, 562, 498, 691), Centroids: (440.0, 907.5)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 2, Class: person,  Coordinates: (441, 0, 1275, 720), Centroids: (1078.5, 360.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 43, Class: knife,  Coordinates: (358, 552, 693, 716), Centroids: (704.5, 910.0)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 46, Class: knife,  Coordinates: (191, 562, 498, 691), Centroids: (440.0, 907.5)
Frame #: 398, Time: 13328.166666666668, Tracker ID: 47, Class: knife,  Coordinates: (446, 526, 690, 669), Centroids: (791.0, 860.5)
Frame #: 399, Time: 13360.2, Tracker ID: 2, Class: person,  Coordinates: (440, 0, 1275, 720), Centroids: (1077.5, 360.0)
Frame #: 399, Time: 13360.2, Tracker ID: 2, Class: person,  Coordinates: (440, 0, 1275, 720), Centroids: (1077.5, 360.0)
Frame #: 399, Time: 13360.2, Tracker ID: 43, Class: knife,  Coordinates: (366, 563, 694, 718), Centroids: (713.0, 922.0)
Frame #: 399, Time: 13360.2, Tracker ID: 2, Class: person,  Coordinates: (440, 0, 1275, 720), Centroids: (1077.5, 360.0)
Frame #: 399, Time: 13360.2, Tracker ID: 43, Class: knife,  Coordinates: (366, 563, 694, 718), Centroids: (713.0, 922.0)
Frame #: 399, Time: 13360.2, Tracker ID: 46, Class: knife,  Coordinates: (195, 562, 498, 690), Centroids: (444.0, 907.0)
Frame #: 399, Time: 13360.2, Tracker ID: 2, Class: person,  Coordinates: (440, 0, 1275, 720), Centroids: (1077.5, 360.0)
Frame #: 399, Time: 13360.2, Tracker ID: 43, Class: knife,  Coordinates: (366, 563, 694, 718), Centroids: (713.0, 922.0)
Frame #: 399, Time: 13360.2, Tracker ID: 46, Class: knife,  Coordinates: (195, 562, 498, 690), Centroids: (444.0, 907.0)
Frame #: 399, Time: 13360.2, Tracker ID: 47, Class: knife,  Coordinates: (443, 526, 691, 671), Centroids: (788.5, 861.5)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (443, 0, 1278, 720), Centroids: (1082.0, 360.0)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (443, 0, 1278, 720), Centroids: (1082.0, 360.0)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 43, Class: knife,  Coordinates: (363, 563, 699, 719), Centroids: (712.5, 922.5)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 2, Class: person,  Coordinates: (443, 0, 1278, 720), Centroids: (1082.0, 360.0)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 43, Class: knife,  Coordinates: (363, 563, 699, 719), Centroids: (712.5, 922.5)
Frame #: 400, Time: 13392.066666666666, Tracker ID: 46, Class: knife,  Coordinates: (194, 562, 497, 691), Centroids: (442.5, 907.5)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 2, Class: person,  Coordinates: (446, 0, 1281, 720), Centroids: (1086.5, 360.0)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 2, Class: person,  Coordinates: (446, 0, 1281, 720), Centroids: (1086.5, 360.0)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 43, Class: knife,  Coordinates: (361, 567, 699, 720), Centroids: (710.5, 927.0)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 2, Class: person,  Coordinates: (446, 0, 1281, 720), Centroids: (1086.5, 360.0)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 43, Class: knife,  Coordinates: (361, 567, 699, 720), Centroids: (710.5, 927.0)
Frame #: 401, Time: 13424.166666666668, Tracker ID: 46, Class: knife,  Coordinates: (200, 563, 494, 687), Centroids: (447.0, 906.5)
Frame #: 402, Time: 13456.2, Tracker ID: 2, Class: person,  Coordinates: (449, 0, 1283, 720), Centroids: (1090.5, 360.0)
Frame #: 402, Time: 13456.2, Tracker ID: 2, Class: person,  Coordinates: (449, 0, 1283, 720), Centroids: (1090.5, 360.0)
Frame #: 402, Time: 13456.2, Tracker ID: 43, Class: knife,  Coordinates: (359, 567, 703, 720), Centroids: (710.5, 927.0)
Frame #: 402, Time: 13456.2, Tracker ID: 2, Class: person,  Coordinates: (449, 0, 1283, 720), Centroids: (1090.5, 360.0)
Frame #: 402, Time: 13456.2, Tracker ID: 43, Class: knife,  Coordinates: (359, 567, 703, 720), Centroids: (710.5, 927.0)
Frame #: 402, Time: 13456.2, Tracker ID: 46, Class: knife,  Coordinates: (197, 563, 496, 689), Centroids: (445.0, 907.5)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 2, Class: person,  Coordinates: (454, 0, 1286, 720), Centroids: (1097.0, 360.0)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 2, Class: person,  Coordinates: (454, 0, 1286, 720), Centroids: (1097.0, 360.0)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 43, Class: knife,  Coordinates: (356, 567, 706, 720), Centroids: (709.0, 927.0)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 2, Class: person,  Coordinates: (454, 0, 1286, 720), Centroids: (1097.0, 360.0)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 43, Class: knife,  Coordinates: (356, 567, 706, 720), Centroids: (709.0, 927.0)
Frame #: 403, Time: 13488.133333333333, Tracker ID: 46, Class: knife,  Coordinates: (196, 563, 494, 690), Centroids: (443.0, 908.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1286, 720), Centroids: (1099.0, 360.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1286, 720), Centroids: (1099.0, 360.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 43, Class: knife,  Coordinates: (349, 564, 707, 720), Centroids: (702.5, 924.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1286, 720), Centroids: (1099.0, 360.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 43, Class: knife,  Coordinates: (349, 564, 707, 720), Centroids: (702.5, 924.0)
Frame #: 404, Time: 13520.033333333335, Tracker ID: 46, Class: knife,  Coordinates: (197, 564, 492, 690), Centroids: (443.0, 909.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 2, Class: person,  Coordinates: (457, 1, 1284, 718), Centroids: (1099.0, 360.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 2, Class: person,  Coordinates: (457, 1, 1284, 718), Centroids: (1099.0, 360.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (351, 566, 705, 718), Centroids: (703.5, 925.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 2, Class: person,  Coordinates: (457, 1, 1284, 718), Centroids: (1099.0, 360.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (351, 566, 705, 718), Centroids: (703.5, 925.0)
Frame #: 405, Time: 13552.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (197, 564, 493, 691), Centroids: (443.5, 909.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1284, 719), Centroids: (1098.0, 359.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1284, 719), Centroids: (1098.0, 359.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (352, 565, 707, 717), Centroids: (705.5, 923.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 2, Class: person,  Coordinates: (456, 0, 1284, 719), Centroids: (1098.0, 359.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (352, 565, 707, 717), Centroids: (705.5, 923.5)
Frame #: 406, Time: 13584.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (202, 564, 490, 687), Centroids: (447.0, 907.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 2, Class: person,  Coordinates: (458, 0, 1285, 719), Centroids: (1100.5, 359.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 2, Class: person,  Coordinates: (458, 0, 1285, 719), Centroids: (1100.5, 359.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (354, 570, 702, 717), Centroids: (705.0, 928.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 2, Class: person,  Coordinates: (458, 0, 1285, 719), Centroids: (1100.5, 359.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (354, 570, 702, 717), Centroids: (705.0, 928.5)
Frame #: 407, Time: 13616.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (204, 564, 489, 686), Centroids: (448.5, 907.0)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 2, Class: person,  Coordinates: (459, 0, 1285, 719), Centroids: (1101.5, 359.5)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 2, Class: person,  Coordinates: (459, 0, 1285, 719), Centroids: (1101.5, 359.5)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (352, 566, 714, 719), Centroids: (709.0, 925.5)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 2, Class: person,  Coordinates: (459, 0, 1285, 719), Centroids: (1101.5, 359.5)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (352, 566, 714, 719), Centroids: (709.0, 925.5)
Frame #: 408, Time: 13664.000000000002, Tracker ID: 46, Class: knife,  Coordinates: (204, 564, 489, 686), Centroids: (448.5, 907.0)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 2, Class: person,  Coordinates: (461, 0, 1286, 720), Centroids: (1104.0, 360.0)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 2, Class: person,  Coordinates: (461, 0, 1286, 720), Centroids: (1104.0, 360.0)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (339, 552, 725, 717), Centroids: (701.5, 910.5)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 2, Class: person,  Coordinates: (461, 0, 1286, 720), Centroids: (1104.0, 360.0)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 43, Class: knife,  Coordinates: (339, 552, 725, 717), Centroids: (701.5, 910.5)
Frame #: 409, Time: 13696.000000000002, Tracker ID: 46, Class: knife,  Coordinates: (205, 564, 489, 686), Centroids: (449.5, 907.0)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 2, Class: person,  Coordinates: (465, 0, 1287, 720), Centroids: (1108.5, 360.0)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 2, Class: person,  Coordinates: (465, 0, 1287, 720), Centroids: (1108.5, 360.0)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 43, Class: knife,  Coordinates: (338, 551, 726, 717), Centroids: (701.0, 909.5)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 2, Class: person,  Coordinates: (465, 0, 1287, 720), Centroids: (1108.5, 360.0)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 43, Class: knife,  Coordinates: (338, 551, 726, 717), Centroids: (701.0, 909.5)
Frame #: 410, Time: 13728.133333333333, Tracker ID: 46, Class: knife,  Coordinates: (204, 564, 490, 685), Centroids: (449.0, 906.5)
Frame #: 411, Time: 13760.133333333333, Tracker ID: 2, Class: person,  Coordinates: (470, 4, 1286, 719), Centroids: (1113.0, 363.5)
Frame #: 411, Time: 13760.133333333333, Tracker ID: 2, Class: person,  Coordinates: (470, 4, 1286, 719), Centroids: (1113.0, 363.5)
Frame #: 411, Time: 13760.133333333333, Tracker ID: 46, Class: knife,  Coordinates: (205, 564, 490, 685), Centroids: (450.0, 906.5)
Frame #: 412, Time: 13792.0, Tracker ID: 2, Class: person,  Coordinates: (478, 1, 1294, 719), Centroids: (1125.0, 360.5)
Frame #: 412, Time: 13792.0, Tracker ID: 2, Class: person,  Coordinates: (478, 1, 1294, 719), Centroids: (1125.0, 360.5)
Frame #: 412, Time: 13792.0, Tracker ID: 46, Class: knife,  Coordinates: (203, 566, 494, 689), Centroids: (450.0, 910.5)
Frame #: 412, Time: 13792.0, Tracker ID: 2, Class: person,  Coordinates: (478, 1, 1294, 719), Centroids: (1125.0, 360.5)
Frame #: 412, Time: 13792.0, Tracker ID: 46, Class: knife,  Coordinates: (203, 566, 494, 689), Centroids: (450.0, 910.5)
Frame #: 412, Time: 13792.0, Tracker ID: 47, Class: knife,  Coordinates: (380, 531, 672, 698), Centroids: (716.0, 880.0)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 2, Class: person,  Coordinates: (483, 1, 1294, 719), Centroids: (1130.0, 360.5)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 2, Class: person,  Coordinates: (483, 1, 1294, 719), Centroids: (1130.0, 360.5)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 46, Class: knife,  Coordinates: (204, 567, 493, 690), Centroids: (450.5, 912.0)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 2, Class: person,  Coordinates: (483, 1, 1294, 719), Centroids: (1130.0, 360.5)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 46, Class: knife,  Coordinates: (204, 567, 493, 690), Centroids: (450.5, 912.0)
Frame #: 413, Time: 13824.033333333335, Tracker ID: 47, Class: knife,  Coordinates: (372, 529, 676, 701), Centroids: (710.0, 879.5)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 2, Class: person,  Coordinates: (488, 3, 1293, 719), Centroids: (1134.5, 362.5)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 2, Class: person,  Coordinates: (488, 3, 1293, 719), Centroids: (1134.5, 362.5)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (204, 565, 491, 688), Centroids: (449.5, 909.0)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 2, Class: person,  Coordinates: (488, 3, 1293, 719), Centroids: (1134.5, 362.5)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (204, 565, 491, 688), Centroids: (449.5, 909.0)
Frame #: 414, Time: 13856.066666666668, Tracker ID: 47, Class: knife,  Coordinates: (368, 528, 679, 701), Centroids: (707.5, 878.5)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 2, Class: person,  Coordinates: (494, 5, 1292, 718), Centroids: (1140.0, 364.0)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 2, Class: person,  Coordinates: (494, 5, 1292, 718), Centroids: (1140.0, 364.0)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 46, Class: knife,  Coordinates: (205, 568, 492, 690), Centroids: (451.0, 913.0)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 2, Class: person,  Coordinates: (494, 5, 1292, 718), Centroids: (1140.0, 364.0)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 46, Class: knife,  Coordinates: (205, 568, 492, 690), Centroids: (451.0, 913.0)
Frame #: 415, Time: 13888.100000000002, Tracker ID: 47, Class: knife,  Coordinates: (365, 529, 680, 702), Centroids: (705.0, 880.0)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 2, Class: person,  Coordinates: (499, 4, 1293, 717), Centroids: (1145.5, 362.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 2, Class: person,  Coordinates: (499, 4, 1293, 717), Centroids: (1145.5, 362.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 2, Class: person,  Coordinates: (499, 4, 1293, 717), Centroids: (1145.5, 362.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 46, Class: knife,  Coordinates: (207, 569, 491, 690), Centroids: (452.5, 914.0)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 2, Class: person,  Coordinates: (499, 4, 1293, 717), Centroids: (1145.5, 362.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 46, Class: knife,  Coordinates: (207, 569, 491, 690), Centroids: (452.5, 914.0)
Frame #: 416, Time: 13920.133333333335, Tracker ID: 47, Class: knife,  Coordinates: (366, 531, 678, 700), Centroids: (705.0, 881.0)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 2, Class: person,  Coordinates: (502, 5, 1292, 717), Centroids: (1148.0, 363.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 2, Class: person,  Coordinates: (502, 5, 1292, 717), Centroids: (1148.0, 363.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 2, Class: person,  Coordinates: (502, 5, 1292, 717), Centroids: (1148.0, 363.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (348, 556, 717, 715), Centroids: (706.5, 913.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 2, Class: person,  Coordinates: (502, 5, 1292, 717), Centroids: (1148.0, 363.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 28, Class: knife,  Coordinates: (206, 566, 487, 685), Centroids: (449.5, 908.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 43, Class: knife,  Coordinates: (348, 556, 717, 715), Centroids: (706.5, 913.5)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 46, Class: knife,  Coordinates: (207, 569, 490, 690), Centroids: (452.0, 914.0)
Frame #: 417, Time: 13952.066666666668, Tracker ID: 2, Class: person,  Coordinates: (502, 5, 1292, 717), Centroids: (1148.0, 363.5)
